source,ref_annonce,date_scraped,type_bien,transaction,ville,prix,devise,prix_m2,surface_m2,nb_pieces,nb_chambres,nb_sdb,etage,etat,ascenseur,piscine,parking,agence,vendeur_type,date_publication,titre,url
yakeey.com,ca190888#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #26,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190888#simulation
yakeey.com,ca187119,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #27,https://yakeey.com/fr-ma/acheter-appartement-casablanca-ferme-bretonne-ca187119
yakeey.com,cl190571#simulation,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #28,https://yakeey.com/fr-ma/acheter-local-commercial-casablanca-triangle-d'or-cl190571#simulation
yakeey.com,ca190888,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #29,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190888
yakeey.com,nv191057#simulation,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #30,https://yakeey.com/fr-ma/acheter-villa-nouaceur-nouaceur-nv191057#simulation
yakeey.com,rm191093,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #31,https://yakeey.com/fr-ma/acheter-maison-rabat-hay-al-amal-rm191093
yakeey.com,ct190873,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #32,https://yakeey.com/fr-ma/acheter-terrain-casablanca-les-princesses-ct190873
yakeey.com,ca191409#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #33,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca191409#simulation
yakeey.com,ca173582#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #34,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca173582#simulation
yakeey.com,ca190811#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #35,https://yakeey.com/fr-ma/acheter-appartement-casablanca-val-fleuri-ca190811#simulation
yakeey.com,ca190903#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #36,https://yakeey.com/fr-ma/acheter-appartement-casablanca-la-gironde-ca190903#simulation
yakeey.com,ma192394,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #37,https://yakeey.com/fr-ma/acheter-appartement-marrakech-route-de-fes-atlas-amelkis-ma192394
yakeey.com,ca191422,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #38,https://yakeey.com/fr-ma/acheter-appartement-casablanca-nassim-ca191422
yakeey.com,ca191237#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #39,https://yakeey.com/fr-ma/acheter-appartement-casablanca-californie-ca191237#simulation
yakeey.com,ca190971#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #40,https://yakeey.com/fr-ma/acheter-appartement-casablanca-franceville-ca190971#simulation
yakeey.com,ct190873#simulation,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #41,https://yakeey.com/fr-ma/acheter-terrain-casablanca-les-princesses-ct190873#simulation
yakeey.com,mv191509,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #42,https://yakeey.com/fr-ma/acheter-villa-mohammedia-la-seista-mv191509
yakeey.com,ca191463,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #43,https://yakeey.com/fr-ma/acheter-appartement-casablanca-mandarouna-ca191463
yakeey.com,ca190971,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #44,https://yakeey.com/fr-ma/acheter-appartement-casablanca-franceville-ca190971
yakeey.com,rm191093#simulation,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #45,https://yakeey.com/fr-ma/acheter-maison-rabat-hay-al-amal-rm191093#simulation
yakeey.com,ca075185,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #46,https://yakeey.com/fr-ma/acheter-appartement-casablanca-plateau-ca075185
yakeey.com,ma192394#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #47,https://yakeey.com/fr-ma/acheter-appartement-marrakech-route-de-fes-atlas-amelkis-ma192394#simulation
yakeey.com,ca191237,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #48,https://yakeey.com/fr-ma/acheter-appartement-casablanca-californie-ca191237
yakeey.com,cl190537,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #49,https://yakeey.com/fr-ma/acheter-local-commercial-casablanca-triangle-d'or-cl190537
yakeey.com,ma190769#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #50,https://yakeey.com/fr-ma/acheter-appartement-marrakech-rouidate-majorelle-ma190769#simulation
yakeey.com,cl190537#simulation,2026-06-03 01:28,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #51,https://yakeey.com/fr-ma/acheter-local-commercial-casablanca-triangle-d'or-cl190537#simulation
yakeey.com,ca191020#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #52,https://yakeey.com/fr-ma/acheter-appartement-casablanca-gauthier-ca191020#simulation
